rank,filter,grade,name,category,uploads,subscribers,views,stats_url,date_scraped,source
1,subscribers,B+,Ricis Official,entertainment,2044,30.5M,5174497460,https://socialblade.com/youtube/channel/UC4tS4Q_Cno5JVcIUXxQOOpA,2022-09-18T03:46:29+00Z,socialblade
2,subscribers,B+,AH,entertainment,1845,30M,4122346818,https://socialblade.com/youtube/channel/UCaKLg1ELiX0zTJ6Je3c5esA,2022-09-18T03:46:29+00Z,socialblade
3,subscribers,B+,Jess No Limit,games,1939,24.9M,3088926120,https://socialblade.com/youtube/channel/UCvh1at6xpV1ytYOAzxmqUsA,2022-09-18T03:46:29+00Z,socialblade
4,subscribers,B+,Rans Entertainment,entertainment,3128,24.2M,5776567716,https://socialblade.com/youtube/channel/UCvA9_f5Lwk-poMynabtrZPg,2022-09-18T03:46:29+00Z,socialblade
5,subscribers,A-,TRANS7 OFFICIAL,entertainment,80019,23.5M,12663152510,https://socialblade.com/youtube/channel/UC24_Z2L-8Ki183AI9zJJzNQ,2022-09-18T03:46:29+00Z,socialblade
6,subscribers,A-,Frost Diamond,games,2245,22.6M,5487111495,https://socialblade.com/youtube/channel/UC4hGmH5sABOA70D4fGb8qNQ,2022-09-18T03:46:29+00Z,socialblade
7,subscribers,A,Indosiar,entertainment,59970,21.4M,10539037076,https://socialblade.com/youtube/channel/UCYqOeAXJm8yV9sJ8Ud3cR7A,2022-09-18T03:46:29+00Z,socialblade
8,subscribers,B+,Baim Paula,entertainment,1993,20.8M,4293148459,https://socialblade.com/youtube/channel/UC5xAPCVizxOfnMECMXkal2Q,2022-09-18T03:46:29+00Z,socialblade
9,subscribers,A-,Deddy Corbuzier,entertainment,1159,19.5M,4218525257,https://socialblade.com/youtube/channel/UCYk4LJI0Pr6RBDWowMm-KUw,2022-09-18T03:46:29+00Z,socialblade
10,subscribers,A-,BabyBus - Cerita & Lagu Anak-anak,education,688,18.5M,10486495546,https://socialblade.com/youtube/channel/UC5v3gjCQLFeg8eBXO7ShdpQ,2022-09-18T03:46:29+00Z,socialblade
11,subscribers,B+,MiawAug,games,3333,18.3M,5329027452,https://socialblade.com/youtube/channel/UC3J4Q1grz46bdJ7NJLd4DGw,2022-09-18T03:46:29+00Z,socialblade
12,subscribers,B,GEN HALILINTAR,entertainment,982,18.1M,3197064144,https://socialblade.com/youtube/channel/UCfRNJiafEm1LBBGFTTq4cXw,2022-09-18T03:46:29+00Z,socialblade
13,subscribers,B+,Naisa Alifia Yuriza (N.A.Y),entertainment,1472,17.9M,2583585614,https://socialblade.com/youtube/channel/UCtjFp8VXWIscsqQ2wokpo3Q,2022-09-18T03:46:29+00Z,socialblade
14,subscribers,A-,Zuni and Family,people,179,16.4M,5992295530,https://socialblade.com/youtube/channel/UCAelPgCHWYyEs8-TFuOVRtg,2022-09-18T03:46:29+00Z,socialblade
15,subscribers,A-,tanboy kun,entertainment,598,16.4M,3107919975,https://socialblade.com/youtube/channel/UC8rHUssNDJ9YEjfduAqJBmw,2022-09-18T03:46:29+00Z,socialblade
16,subscribers,A-,TRANS TV Official,entertainment,126994,16.1M,8898897726,https://socialblade.com/youtube/channel/UCIohHXwCEKxWCLvAguJ-GjA,2022-09-18T03:46:29+00Z,socialblade
17,subscribers,B,Dyland PROS,games,1875,15.5M,1304938454,https://socialblade.com/youtube/channel/UCXdmo_q4SawYMz-dmeKEHPQ,2022-09-18T03:46:29+00Z,socialblade
18,subscribers,A-,RCTI - LAYAR DRAMA INDONESIA,entertainment,59999,15.4M,13022921833,https://socialblade.com/youtube/channel/UCzTsWuCdVP_vehWyGwPcS3Q,2022-09-18T03:46:29+00Z,socialblade
19,subscribers,A-,Like Nastya IDN,entertainment,446,15.2M,6589653131,https://socialblade.com/youtube/channel/UCui_SuV6CzSgB1bdwL5utzg,2022-09-18T03:46:29+00Z,socialblade
20,subscribers,B+,Kerajinan 5-Menit,howto,3470,15.2M,4500203604,https://socialblade.com/youtube/channel/UClIYfCAhMAlacxT0e_sl1uA,2022-09-18T03:46:29+00Z,socialblade
21,subscribers,B+,Daftar Populer,entertainment,3005,14.7M,1904132807,https://socialblade.com/youtube/channel/UCQW2tTNJ40V2T6MqV1eMZ0w,2022-09-18T03:46:29+00Z,socialblade
22,subscribers,B+,Arif muhammad,comedy,441,14.5M,3469261329,https://socialblade.com/youtube/channel/UCfx3oPv3cJm2aCJ7UnhKx8A,2022-09-18T03:46:29+00Z,socialblade
23,subscribers,B+,MNCTV OFFICIAL,entertainment,55689,13.8M,7465992804,https://socialblade.com/youtube/channel/UC34xi8JB1AKSotPUKHywbaA,2022-09-18T03:46:29+00Z,socialblade
24,subscribers,A,KOMPASTV,news,229548,13M,9597606803,https://socialblade.com/youtube/channel/UC5BMIWZe9isJXLZZWPWvBlg,2022-09-18T03:46:29+00Z,socialblade
25,subscribers,B-,Calon Sarjana,entertainment,29,13M,11046741,https://socialblade.com/youtube/channel/UCkCa2NoZlJlfJlMKgZhtKOQ,2022-09-18T03:46:29+00Z,socialblade
26,subscribers,B,The Shiny Peanut,entertainment,2340,12.9M,2842304472,https://socialblade.com/youtube/channel/UCgiO267R4Qo-SJF2UzH5ccQ,2022-09-18T03:46:29+00Z,socialblade
27,subscribers,B,BUDI01 GAMING,games,273,12.7M,1073270958,https://socialblade.com/youtube/channel/UC8qp0ZmavLOGeSdLxSUZO8w,2022-09-18T03:46:29+00Z,socialblade
28,subscribers,B,SAAIHALILINTAR,entertainment,405,12.6M,1105248624,https://socialblade.com/youtube/channel/UCEIdGryox368qWinrZ9eA8A,2022-09-18T03:46:29+00Z,socialblade
29,subscribers,A-,Yudist Ardhana,entertainment,2171,12M,4073971666,https://socialblade.com/youtube/channel/UCvc00uetYIML9D-7BBrEXLA,2022-09-18T03:46:29+00Z,socialblade
30,subscribers,B+,Troom Troom Indonesia,people,1596,12M,5051247145,https://socialblade.com/youtube/channel/UCtGmhXT_NSTK5j_r9a9xdYA,2022-09-18T03:46:29+00Z,socialblade
31,subscribers,B,FrontaL Gaming,games,115,11.7M,256665727,https://socialblade.com/youtube/channel/UCW6fcXU68QShoXPkxnPxATw,2022-09-18T03:46:29+00Z,socialblade
32,subscribers,,YtCrash,entertainment,--,11.4M,3839043,https://socialblade.com/youtube/channel/UCkb0yUW1GGo6sHaJ2Z9IIrA,2022-09-18T03:46:29+00Z,socialblade
33,subscribers,B+,Jessica Jane,entertainment,812,10.9M,1806353617,https://socialblade.com/youtube/channel/UCFuM3BWlLM3YbLjkXBiJ8-A,2022-09-18T03:46:29+00Z,socialblade
34,subscribers,B+,GNP Music,music,822,10.3M,5539926215,https://socialblade.com/youtube/channel/UCJYG48dCgMA-p5BVDabi3nQ,2022-09-18T03:46:29+00Z,socialblade
35,subscribers,B-,hasanjr11,entertainment,308,10.2M,1002200165,https://socialblade.com/youtube/channel/UCgqAMw2V_Ddy4SfmovUTh8Q,2022-09-18T03:46:29+00Z,socialblade
36,subscribers,B,Islam Populer,education,1383,10.1M,930326553,https://socialblade.com/youtube/channel/UCXhg6jUrkGLiiwk7Zr13SuQ,2022-09-18T03:46:29+00Z,socialblade
37,subscribers,A-,Little Angel Bahasa Indonesia - La…,education,395,10M,5270923702,https://socialblade.com/youtube/channel/UCdrHrQf0o0TO8YDntXJ4VIQ,2022-09-18T03:46:29+00Z,socialblade
38,subscribers,B+,SULE PRODUCTIONS,entertainment,2384,9.96M,1377239527,https://socialblade.com/youtube/channel/UCZWk_k207M--sLScrLdM3JQ,2022-09-18T03:46:29+00Z,socialblade
39,subscribers,B+,Raditya Dika,people,1734,9.86M,1991092010,https://socialblade.com/youtube/channel/UC0rzsIrAxF4kCsALP6J2EsA,2022-09-18T03:46:29+00Z,socialblade
40,subscribers,B+,Ini Talk Show,comedy,6052,9.86M,4487631867,https://socialblade.com/youtube/channel/UCo1CFjot3CX97sn_ngJnGPg,2022-09-18T03:46:29+00Z,socialblade
41,subscribers,B+,GadgetIn,tech,1272,9.82M,2147489179,https://socialblade.com/youtube/channel/UC1dI4tO13ApuSX0QeX8pHng,2022-09-18T03:46:29+00Z,socialblade
42,subscribers,A-,CNN Indonesia,news,74120,9.73M,5022302212,https://socialblade.com/youtube/channel/UCKII0Ml9S5wneKbHswmUrIQ,2022-09-18T03:46:29+00Z,socialblade
43,subscribers,B+,Nihongo Mantappu,people,977,9.68M,2175305444,https://socialblade.com/youtube/channel/UC1Gmqqs_Myzl2KHIeqfUC9A,2022-09-18T03:46:29+00Z,socialblade
44,subscribers,B+,Nessie Judge,comedy,839,9.57M,1426838486,https://socialblade.com/youtube/channel/UC_SBt2BFBkExq_azj-P5lNA,2022-09-18T03:46:29+00Z,socialblade
45,subscribers,B,efdewe,games,972,9.55M,1139939837,https://socialblade.com/youtube/channel/UCIWUnAI0GL4LDfCUeOOq7xg,2022-09-18T03:46:29+00Z,socialblade
46,subscribers,A,tvOneNews,news,66698,9.44M,5661093007,https://socialblade.com/youtube/channel/UCER4rvDnRBPr_ncYW4UCZjg,2022-09-18T03:46:29+00Z,socialblade
47,subscribers,B,LetDa Hyper,games,976,9.39M,831264901,https://socialblade.com/youtube/channel/UCCsHdU66sCbEtklvSVAGPsQ,2022-09-18T03:46:29+00Z,socialblade
48,subscribers,A-,Lagu Anak Indonesia Balita,education,505,9.37M,4559058657,https://socialblade.com/youtube/channel/UC5Tg_aUYKBtpnGipTVqDDuQ,2022-09-18T03:46:29+00Z,socialblade
49,subscribers,B+,Ani Nurhayani,entertainment,1338,9.27M,1721083536,https://socialblade.com/youtube/channel/UCs89kFyfKM24SFFAb_vqpBQ,2022-09-18T03:46:29+00Z,socialblade
50,subscribers,B,PANJI PETUALANG,animals,1130,9.27M,1569639606,https://socialblade.com/youtube/channel/UCK80fj7o9HUEWvobSVp2J-Q,2022-09-18T03:46:29+00Z,socialblade
51,subscribers,B+,Sara Wijayanto,people,337,9.26M,1014724837,https://socialblade.com/youtube/channel/UCa3k1_nfBeXbf7be6Dcy_vQ,2022-09-18T03:46:29+00Z,socialblade
52,subscribers,A-,Aishwa Nahla Official,music,136,9.25M,3069753053,https://socialblade.com/youtube/channel/UC1nqMqjwWkcN80yfHM6Hcow,2022-09-18T03:46:29+00Z,socialblade
53,subscribers,B+,Rendy Rangers,games,2080,9.2M,1632378493,https://socialblade.com/youtube/channel/UCg_GNu-J5_naq-k1kUfq1Rw,2022-09-18T03:46:29+00Z,socialblade
54,subscribers,B+,Bobon Santoso,entertainment,498,9.13M,1382560776,https://socialblade.com/youtube/channel/UCCeJqNJdhaydrlubVLzyErQ,2022-09-18T03:46:29+00Z,socialblade
55,subscribers,A,Mikael TubeHD,people,1229,9.11M,6042915933,https://socialblade.com/youtube/channel/UCFSqAZl3AxxMyaHouB2GKSg,2022-09-18T03:46:29+00Z,socialblade
56,subscribers,A-,Tayo Bus Kecil - Tayo Bahasa Indon…,education,850,9.05M,3801610785,https://socialblade.com/youtube/channel/UCUaZwCnn6Z-16BmkKngSs0g,2022-09-18T03:46:29+00Z,socialblade
57,subscribers,B+,Upin & Ipin,entertainment,702,9.03M,3683546615,https://socialblade.com/youtube/channel/UChzn43FSMt_2TR97COECjRw,2022-09-18T03:46:29+00Z,socialblade
58,subscribers,B+,The Onsu Family,entertainment,1453,9.02M,1550552503,https://socialblade.com/youtube/channel/UCJvQLi9uJEGBpD8t3DZyHpw,2022-09-18T03:46:29+00Z,socialblade
59,subscribers,B+,The LetsPlay Family,entertainment,369,8.98M,3341576382,https://socialblade.com/youtube/channel/UCnN-PlxUJifRxrtyb2vgk7w,2022-09-18T03:46:29+00Z,socialblade
60,subscribers,B+,deHakims,animals,1963,8.95M,1639217410,https://socialblade.com/youtube/channel/UC7-sh4gtS5oJkwqOyt8s3CQ,2022-09-18T03:46:29+00Z,socialblade
61,subscribers,B+,Nussa Official,film,227,8.85M,2570752011,https://socialblade.com/youtube/channel/UCV2jNjJEtO0Hr3b1Es3xPJg,2022-09-18T03:46:29+00Z,socialblade
62,subscribers,B+,Najwa Shihab,news,2487,8.6M,1276164839,https://socialblade.com/youtube/channel/UCo8h2TY_uBkAVUIc14m_KCA,2022-09-18T03:46:29+00Z,socialblade
63,subscribers,B+,SISI TERANG,howto,3245,8.59M,1782934543,https://socialblade.com/youtube/channel/UCSg-Y9uI1E-my-I4WKKioEQ,2022-09-18T03:46:29+00Z,socialblade
64,subscribers,A-,Windah Basudara,games,3877,8.53M,2010787695,https://socialblade.com/youtube/channel/UCoIiiHof6BJ85PLuLkuxuhw,2022-09-18T03:46:29+00Z,socialblade
65,subscribers,B+,NAGASWARA Official Video | Indones…,music,1538,8.43M,4062382669,https://socialblade.com/youtube/channel/UChvdpkJqIaVo7kbKPtmKXhA,2022-09-18T03:46:29+00Z,socialblade
66,subscribers,B+,Daftar5,entertainment,1622,8.29M,1276041258,https://socialblade.com/youtube/channel/UCGooqe5Poe7wK6xmScAm4Kw,2022-09-18T03:46:29+00Z,socialblade
67,subscribers,B,kemas pake z,games,1120,8.28M,778190637,https://socialblade.com/youtube/channel/UCCEs4SbttY3l73m0WsZix3g,2022-09-18T03:46:29+00Z,socialblade
68,subscribers,A-,WARINTIL OFFICIAL,comedy,556,8.15M,3361303043,https://socialblade.com/youtube/channel/UCEHprhvK2xu0CYKcnbMshBw,2022-09-18T03:46:29+00Z,socialblade
69,subscribers,B-,MOP Channel,entertainment,4624,8.14M,1119320472,https://socialblade.com/youtube/channel/UCrrimexxJpH-zLIrg_IPV_w,2022-09-18T03:46:29+00Z,socialblade
70,subscribers,B+,Netmediatama,entertainment,30861,8.14M,3989429166,https://socialblade.com/youtube/channel/UCrmgXElfpFPD9LDc_0aUfew,2022-09-18T03:46:29+00Z,socialblade
71,subscribers,B+,KopraL Jono,games,512,8.1M,974588065,https://socialblade.com/youtube/channel/UCS1a9Q2__fjNt_8Wik0RFTg,2022-09-18T03:46:29+00Z,socialblade
72,subscribers,A,Jeevan Akawa,comedy,1317,8.1M,7172352839,https://socialblade.com/youtube/channel/UC4Z9EjODYWG91KEk-Q8DWPw,2022-09-18T03:46:29+00Z,socialblade
73,subscribers,B,Erpan1140,games,1393,8.08M,1593593815,https://socialblade.com/youtube/channel/UCHtehvb3p55uRCQBDCwF-ow,2022-09-18T03:46:29+00Z,socialblade
74,subscribers,B+,Maell Lee,comedy,275,8.05M,745190580,https://socialblade.com/youtube/channel/UCgYmNAhjfv5GYWBOfzp831Q,2022-09-18T03:46:29+00Z,socialblade
75,subscribers,B,TRI SUAKA CHANNEL,entertainment,980,8M,931089444,https://socialblade.com/youtube/channel/UCxHRAILTOBZNR8J9GZFaniw,2022-09-18T03:46:29+00Z,socialblade
76,subscribers,A,Tribunnews,news,156484,7.97M,5441566512,https://socialblade.com/youtube/channel/UCmxAIW7RDDC88EPk4ry16Kg,2022-09-18T03:46:29+00Z,socialblade
77,subscribers,B+,MD Entertainment,film,13620,7.83M,3800191765,https://socialblade.com/youtube/channel/UC3e0KfJEE6s46nn6_N-DMaQ,2022-09-18T03:46:29+00Z,socialblade
78,subscribers,B+,fikrifadlu,entertainment,291,7.74M,3373409526,https://socialblade.com/youtube/channel/UC4AXZK3XiR-kz1Nk01LhxmQ,2022-09-18T03:46:29+00Z,socialblade
79,subscribers,B+,Rizky Riplay,film,354,7.62M,1071966960,https://socialblade.com/youtube/channel/UC7GWXKxiy9_AU9TytEh00eg,2022-09-18T03:46:29+00Z,socialblade
80,subscribers,B+,Angga Candra,entertainment,706,7.47M,1119428154,https://socialblade.com/youtube/channel/UCJdzixqmMBoCMoMkrQ8F8FQ,2022-09-18T03:46:29+00Z,socialblade
81,subscribers,B+,Cumicumi,entertainment,57624,7.37M,3442530844,https://socialblade.com/youtube/channel/UC5A_pdnOOcMsaBzFAHiTMLg,2022-09-18T03:46:29+00Z,socialblade
82,subscribers,B+,Oura Gaming,games,2411,7.27M,1976174393,https://socialblade.com/youtube/channel/UCirWugW5e03u3DUGA87s58A,2022-09-18T03:46:29+00Z,socialblade
83,subscribers,B+,animasinopal,comedy,204,7.26M,804186946,https://socialblade.com/youtube/channel/UC5IA7MpYcbhbA28RgyQrV0A,2022-09-18T03:46:29+00Z,socialblade
84,subscribers,B,Royan Mobil RC,,137,7.25M,357792795,https://socialblade.com/youtube/channel/UCzqSaeUu-jYcfRcOjBFq0DA,2022-09-18T03:46:29+00Z,socialblade
85,subscribers,B,Official Sabyan gambus,music,12,7.13M,1860324671,https://socialblade.com/youtube/channel/UCfMcMOvgflhwW3FQtLosn7Q,2022-09-18T03:46:29+00Z,socialblade
86,subscribers,B+,Putih Abu-Abu,music,430,7.12M,1825289893,https://socialblade.com/youtube/channel/UCIqzqfsgUqctbM-MANntwuQ,2022-09-18T03:46:29+00Z,socialblade
87,subscribers,B+,Muse Indonesia,film,3321,7.07M,1264412514,https://socialblade.com/youtube/channel/UCxxnxya_32jcKj4yN1_kD7A,2022-09-18T03:46:29+00Z,socialblade
88,subscribers,B+,musisi jogja project,music,2094,6.98M,1297024272,https://socialblade.com/youtube/channel/UCUE-BF1Q5E6Sz1KidSnSRYw,2022-09-18T03:46:29+00Z,socialblade
89,subscribers,B,Rasyah Rasyid,games,978,6.96M,684736678,https://socialblade.com/youtube/channel/UCEgqJ5EKBATUwpkM6fVuGiA,2022-09-18T03:46:29+00Z,socialblade
90,subscribers,B,Hi Patrick,entertainment,480,6.95M,743851995,https://socialblade.com/youtube/channel/UCZB0J8mVXqPe3ej6UYlS4DQ,2022-09-18T03:46:29+00Z,socialblade
91,subscribers,A-,Heidi dan Zidane,people,471,6.85M,3676407856,https://socialblade.com/youtube/channel/UCcp_vTc53n_HfHRShAAEyCw,2022-09-18T03:46:29+00Z,socialblade
92,subscribers,B+,DJ Opus,entertainment,270,6.81M,589552732,https://socialblade.com/youtube/channel/UCwTSXttL8gc13UlPXU7YNjQ,2022-09-18T03:46:29+00Z,socialblade
93,subscribers,B+,Kang Ujang Busthomi cirebon,people,1315,6.73M,1386658184,https://socialblade.com/youtube/channel/UCxTVvAgJyIjw-zmJex4nyhg,2022-09-18T03:46:29+00Z,socialblade
94,subscribers,B+,123 GO! Indonesian,howto,359,6.68M,2505043264,https://socialblade.com/youtube/channel/UC43nz9qnZ7AIrbOlfxejTig,2022-09-18T03:46:29+00Z,socialblade
95,subscribers,B,KULGAR,games,1371,6.57M,510170565,https://socialblade.com/youtube/channel/UCBcREx7wgTLTIj_VKFgOEDQ,2022-09-18T03:46:29+00Z,socialblade
96,subscribers,B,FATEH HALILINTAR,entertainment,160,6.56M,279433686,https://socialblade.com/youtube/channel/UCi_ujFc2fgNt21RgVY5hvGg,2022-09-18T03:46:29+00Z,socialblade
97,subscribers,B+,86 & Custom Protection NET,entertainment,6860,6.54M,2619721214,https://socialblade.com/youtube/channel/UCkjCVt4XfWH_S_2_ayNTTIA,2022-09-18T03:46:29+00Z,socialblade
98,subscribers,B,Sidul Tube,people,1078,6.53M,747719549,https://socialblade.com/youtube/channel/UCyIEVMhLpr-zmqZN9v2Ka_w,2022-09-18T03:46:29+00Z,socialblade
99,subscribers,B,Indonesian Idol,entertainment,1280,6.46M,1832109416,https://socialblade.com/youtube/channel/UCpr5mSSUbIQU816dNjaDdyg,2022-09-18T03:46:29+00Z,socialblade
100,subscribers,B,Obbyphy,games,742,6.45M,668932774,https://socialblade.com/youtube/channel/UC8J8jWVZK9isJAU579ulheg,2022-09-18T03:46:29+00Z,socialblade
